id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
354,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,ALBION,ORLEANS,53746,5,Q3-2011,2.27025,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
355,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,Other buyers (only appeared once),NIAGARA FALLS,NIAGARA,40603,2,Q1-2013,1.2108,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
356,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,SARATOGA SPRINGS,SARATOGA,53746,1,Q4-2013,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
357,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,SCHENECTADY,SCHENECTADY,40603,2,Q1-2006,0.9081,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
358,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,GENEVA,ONTARIO,40603,1,Q2-2010,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
359,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,AUBURN,CAYUGA,60338,2,Q2-2012,1.2108,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
360,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,LIVERPOOL,ONONDAGA,40603,1,Q2-2012,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
361,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,PLATTSBURGH,CLINTON,40603,1,Q4-2009,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
362,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY,WATKINS GLEN,SCHUYLER,53746,2,Q4-2012,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
363,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",STATEN ISLAND,RICHMOND,59108,2,Q1-2006,1.793,OXYCODONE.HCL 10MG / APAP 650MG TABL,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
364,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",ONEONTA,OTSEGO,59109,4,Q3-2011,3.586,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
365,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY,WATERLOO,SENECA,40605,4,Q3-2006,3.586,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
366,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY,BROCKPORT,MONROE,10702,2,Q4-2014,0.8965,OXYCODONE HCL 5MG USP TABLETS,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
367,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",DEER PARK,SUFFOLK,59011,1,Q3-2006,1.793,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
368,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",SELDEN,SUFFOLK,59107,1,Q3-2011,2.24125,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
369,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",CENTEREACH,SUFFOLK,59109,3,Q2-2011,2.017125,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
370,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY,UTICA,ONEIDA,59109,1,Q1-2012,0.672375,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
371,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY,FISHKILL,DUTCHESS,40605,2,Q1-2013,1.793,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
372,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY,WATERTOWN,JEFFERSON,40605,3,Q4-2014,2.017125,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
373,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",TONAWANDA,ERIE,59107,1,Q2-2011,2.24125,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
374,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",TONAWANDA,ERIE,59105,2,Q1-2011,6.054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
375,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",TONAWANDA,ERIE,59105,1,Q3-2011,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
376,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,WALGREEN EASTERN CO INC,VALLEY STREAM,NASSAU,59108,3,Q1-2012,2.6895,OXYCODONE.HCL 10MG / APAP 650MG TABL,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
377,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",LOCKPORT,NIAGARA,59011,2,Q4-2013,3.586,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
378,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",YORKSHIRE,CATTARAUGUS,59109,2,Q1-2013,1.793,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
379,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",SELDEN,SUFFOLK,59107,1,Q2-2012,2.24125,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
380,"WALGREEN EASTERN CO., INC.",Walgreen Co,WINDSOR,CT,HARTFORD,"WALGREEN EASTERN CO., INC.",SELDEN,SUFFOLK,93516,1,Q1-2013,0.45405,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Teva Pharmaceuticals USA, Inc."
381,"WALGREEN EASTERN CO., INC.",Walgreen Co,WINDSOR,CT,HARTFORD,"WALGREEN EASTERN CO., INC.",SCHENECTADY,SCHENECTADY,59126,1,Q1-2014,3.027,HYDROCODONE BIT./APAP 10MG/325MG TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
382,"KPH HEALTHCARE SERVICES, INC.","KPH Healthcare Services, Inc.",GOUVERNEUR,NY,SAINT LAWRENCE,"KPH HEALTHCARE SERVICES, INC.",ADAMS,JEFFERSON,59132,4,Q1-2013,1.8162,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
383,"KPH HEALTHCARE SERVICES, INC.","KPH Healthcare Services, Inc.",GOUVERNEUR,NY,SAINT LAWRENCE,"KPH HEALTHCARE SERVICES, INC.",FULTON,OSWEGO,59103,1,Q1-2013,2.27025,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
384,BURLINGTON DRUG COMPANY,Burlington Drug Company,MILTON,VT,CHITTENDEN,Other buyers (only appeared once),SCHENECTADY,SCHENECTADY,10702,1,Q3-2014,0.8965,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
385,BURLINGTON DRUG COMPANY,Burlington Drug Company,MILTON,VT,CHITTENDEN,Other buyers (only appeared once),PLATTSBURGH,CLINTON,60951,1,Q2-2013,0.672375,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
386,BELLCO DRUG CORP,Bellco Drug Corp,NORTH AMITYVILLE,NY,SUFFOLK,Other buyers (only appeared once),NEW YORK,NEW YORK,53746,1,Q3-2006,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
387,BELLCO DRUG CORP,Bellco Drug Corp,NORTH AMITYVILLE,NY,SUFFOLK,Other buyers (only appeared once),NEW YORK,NEW YORK,59108,1,Q1-2006,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
388,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,COMMUNITY MEDICAL PHARMACY INC,NIAGARA FALLS,NIAGARA,59011,1,Q3-2014,7.172,OXYCONTIN 80MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
389,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,K MART CORPORATION,ROCHESTER,MONROE,53746,1,Q1-2012,1.5135,HYDROCODONE/ACETAMINOPHEN 5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
390,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,K MART CORPORATION,JOHNSON CITY,BROOME,40603,5,Q3-2014,2.27025,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
391,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",JOHNSON CITY,BROOME,59011,3,Q4-2013,2.6895,OXYCONTIN 10MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
392,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",ROCHESTER,MONROE,59109,4,Q1-2012,3.586,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
393,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",GREAT NECK,NASSAU,60349,6,Q1-2014,16.137,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
394,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",NEWARK,WAYNE,40605,6,Q4-2012,2.6895,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
395,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",JOHNSON CITY,BROOME,93003,4,Q1-2008,28.688,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,"Teva Pharmaceuticals USA, Inc."
396,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",QUEENSBURY,WARREN,60338,2,Q4-2014,4.5405,HYDROCODONE BITARTRATE & ACETA 7.5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
397,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",VALLEY STREAM,NASSAU,59109,2,Q3-2011,1.34475,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
398,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",NEW YORK,NEW YORK,59103,2,Q3-2011,4.5405,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
399,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),ONEONTA,OTSEGO,40605,2,Q1-2011,0.8965,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
400,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",BROOKLYN,KINGS,54465,10,Q2-2013,4.4825,ROXICET - OXYCODONE.HCL & ACETA 5MG/,OXYCODONE HYDROCHLORIDE,West-Ward Pharmaceuticals Corp.
401,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,10702,2,Q3-2014,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
402,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,DUANE READE,NEW YORK,NEW YORK,59011,1,Q2-2012,3.586,OXYCONTIN 40MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
403,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",NEW HARTFORD,ONEIDA,60338,1,Q2-2013,0.136215,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
404,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",HIGHLAND,ULSTER,59131,1,Q1-2006,0.45405,HYDROCODONE BIT. & IBUPROPHEN 7.5MG/,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
405,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",HUDSON,COLUMBIA,60338,1,Q4-2006,0.6054,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
406,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",GREAT NECK,NASSAU,10702,3,Q4-2013,2.6895,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
407,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",ALBANY,ALBANY,59109,1,Q3-2013,0.8965,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
408,WAKEFERN FOOD CORPORATION,Wakefern Food Corporation,BREINIGSVILLE,PA,LEHIGH,Other buyers (only appeared once),NEWBURGH,ORANGE,40603,1,Q3-2011,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
409,"WALGREEN EASTERN CO., INC.",Walgreen Co,WINDSOR,CT,HARTFORD,"WALGREEN EASTERN CO., INC.",SELDEN,SUFFOLK,59132,1,Q4-2013,0.45405,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
410,"KPH HEALTHCARE SERVICES, INC.","KPH Healthcare Services, Inc.",GOUVERNEUR,NY,SAINT LAWRENCE,"KPH HEALTHCARE SERVICES, INC.",PLATTSBURGH,CLINTON,59103,2,Q1-2012,0.9081,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
411,BURLINGTON DRUG COMPANY,Burlington Drug Company,MILTON,VT,CHITTENDEN,Other buyers (only appeared once),PLATTSBURGH,CLINTON,10702,1,Q4-2014,0.44825,OXYCODONE HCL 5MG USP TABLETS,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
412,BELLCO DRUG CORP,Bellco Drug Corp,NORTH AMITYVILLE,NY,SUFFOLK,Other buyers (only appeared once),NEW YORK,NEW YORK,40685,1,Q3-2006,1.34475,OXYCODONE HYDROCHLORIDE 15MG TABLETS,OXYCODONE HYDROCHLORIDE,SpecGx LLC
413,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",TONAWANDA,ERIE,60349,1,Q4-2014,2.6895,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
414,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",JOHNSON CITY,BROOME,40605,12,Q1-2013,5.379,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
415,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",YONKERS,WESTCHESTER,40605,6,Q1-2006,2.6895,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
416,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,59011,1,Q2-2013,0.8965,OXYCONTIN 10MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
417,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",YONKERS,WESTCHESTER,59011,2,Q1-2010,14.344,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
418,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",YONKERS,WESTCHESTER,40605,10,Q1-2013,4.4825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
419,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",FISHKILL,DUTCHESS,37871,1,Q2-2014,0.224125,OXYCODONE HCL/ACETAMINOPHEN 10MG/326,OXYCODONE HYDROCHLORIDE,"Mylan Pharmaceuticals, Inc."
420,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),NEW YORK,NEW YORK,40603,1,Q4-2011,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
421,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,CLINTON PHARMACY,TONAWANDA,ERIE,50474,1,Q1-2012,0.6054,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"UCB, Inc."
422,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MIDDLE VILLAGE,QUEENS,60349,8,Q3-2014,3.586,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
423,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),JOHNSON CITY,BROOME,40603,1,Q3-2014,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
424,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),LYONS FALLS,LEWIS,53746,4,Q3-2014,1.793,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
425,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,HUNTINGTON DRUGS CORP.,HUNTINGTON STATION,SUFFOLK,40605,4,Q2-2006,1.793,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
426,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,K MART CORPORATION,SCHENECTADY,SCHENECTADY,40603,3,Q3-2011,1.36215,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
427,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",ASTORIA,MONTGOMERY,60338,1,Q3-2012,0.136215,HYDROCODONE BIT & ACETA 7.5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
428,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),GENEVA,ONTARIO,40603,3,Q2-2014,1.36215,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
429,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",GLENS FALLS,WARREN,60338,1,Q3-2011,0.3027,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
430,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",ONEONTA,OTSEGO,10702,2,Q2-2012,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
431,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,MEDICAL ADMIN ASSOC INC,ROCHESTER,MONROE,57664,1,Q1-2014,0.44825,"OXYCODONE HCL 5MG TABLETS, USP",OXYCODONE HYDROCHLORIDE,"Sun Pharmaceutical Industries, Inc."
432,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,MEDICAL ADMIN ASSOC INC,ROCHESTER,MONROE,59103,1,Q2-2014,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
433,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MEDFORD,SUFFOLK,40605,8,Q3-2010,3.586,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
434,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",HIGHLAND,ULSTER,59109,2,Q4-2008,1.793,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
435,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",FISHKILL,DUTCHESS,60349,2,Q4-2013,0.8965,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
436,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),TONAWANDA,ERIE,40605,1,Q2-2014,0.44825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
437,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",NORTH TONAWANDA,NIAGARA,59108,2,Q2-2011,1.34475,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
438,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),GLENS FALLS,WARREN,59109,4,Q2-2012,3.586,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
439,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),SELDEN,SUFFOLK,40603,5,Q4-2006,3.027,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
