id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
355,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,SAM'S PHARMACY 10-6406,NIAGARA FALLS,NIAGARA,406036301,2,9192011,1.2108,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
356,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2056,SARATOGA SPRINGS,SARATOGA,53746014501,1,11262012,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
357,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-2264,SCHENECTADY,SCHENECTADY,406035801,2,1262006,0.9081,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
358,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1731,GENEVA,ONTARIO,406035705,1,12262007,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
359,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1830,AUBURN,CAYUGA,603388721,2,8202010,1.2108,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
360,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,"WAL-MART STORES EAST, LP",LIVERPOOL,ONONDAGA,406036601,1,3242011,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
361,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-1994,PLATTSBURGH,CLINTON,406035705,1,12032007,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
362,WAL-MART PHCY WAREHOUSE #46,Wal-Mart,WILLIAMSPORT,MD,WASHINGTON,WAL-MART PHARMACY 10-3221,WATKINS GLEN,SCHUYLER,53746010901,2,9022011,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
363,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",STATEN ISLAND,RICHMOND,591082501,2,1312006,1.793,OXYCODONE.HCL 10MG / APAP 650MG TABL,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
364,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",ONEONTA,OTSEGO,591093201,4,12122008,3.586,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
365,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY 10-1705,WATERLOO,SENECA,406052301,4,1032007,3.586,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
366,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY 10-1993,BROCKPORT,MONROE,10702001801,2,12102014,0.8965,OXYCODONE HCL 5MG USP TABLETS,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
367,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",DEER PARK,SUFFOLK,59011010310,1,5102007,1.793,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
368,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",RIVERHEAD,SUFFOLK,591074905,1,5282009,2.24125,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
369,WALGREEN CO,Walgreen Co,JUPITER,FL,PALM BEACH,"WALGREEN EASTERN CO., INC.",CENTEREACH,SUFFOLK,591093301,3,7012008,2.017125,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
370,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY 10-2093,UTICA,ONEIDA,591093301,1,4272010,0.672375,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
371,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY 10-1810,FISHKILL,DUTCHESS,406052301,2,10172011,1.793,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
372,WAL-MART PHARMACY WHSE #45,Wal-Mart,ROGERS,AR,BENTON,WAL-MART PHARMACY 10-1871,WATERTOWN,JEFFERSON,406052201,3,9222014,2.017125,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
373,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",TONAWANDA,ERIE,591074905,1,7142008,2.24125,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
374,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",AMHERST,ERIE,591054005,2,5202008,6.054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
375,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",BUFFALO,ERIE,591054005,1,10212008,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
376,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,WALGREEN EASTERN CO INC,OCEANSIDE,NASSAU,591082501,3,12022009,2.6895,OXYCODONE.HCL 10MG / APAP 650MG TABL,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
377,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",LOCKPORT,NIAGARA,59011042010,2,12272012,3.586,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
378,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",YORKSHIRE,CATTARAUGUS,591093201,2,2082012,1.793,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
379,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",PATCHOGUE,SUFFOLK,591074905,1,11192010,2.24125,OXYCODONE HYDROCHLORIDE 5MG&ACETAMIN,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
380,"WALGREEN EASTERN CO., INC.",Walgreen Co,WINDSOR,CT,HARTFORD,"WALGREEN EASTERN CO., INC.",MEDFORD,SUFFOLK,93516101,1,10062011,0.45405,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Teva Pharmaceuticals USA, Inc."
381,"WALGREEN EASTERN CO., INC.",Walgreen Co,WINDSOR,CT,HARTFORD,"WALGREEN EASTERN CO., INC.",SCHENECTADY,SCHENECTADY,591261205,1,7232013,3.027,HYDROCODONE BIT./APAP 10MG/325MG TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
382,"KPH HEALTHCARE SERVICES, INC.","KPH Healthcare Services, Inc.",GOUVERNEUR,NY,SAINT LAWRENCE,"KPH HEALTHCARE SERVICES, INC.",ADAMS,JEFFERSON,591320301,4,1302012,1.8162,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
383,"KPH HEALTHCARE SERVICES, INC.","KPH Healthcare Services, Inc.",GOUVERNEUR,NY,SAINT LAWRENCE,"KPH HEALTHCARE SERVICES, INC.",OSWEGO,OSWEGO,591038505,1,11032011,2.27025,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
384,BURLINGTON DRUG COMPANY,Burlington Drug Company,MILTON,VT,CHITTENDEN,FREDERICK H LANGE INC,SCHENECTADY,SCHENECTADY,10702005601,1,6092014,0.8965,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
385,BURLINGTON DRUG COMPANY,Burlington Drug Company,MILTON,VT,CHITTENDEN,"CONDO PHARMACY, INC",PLATTSBURGH,CLINTON,60951079670,1,2292012,0.672375,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
386,BELLCO DRUG CORP,Bellco Drug Corp,NORTH AMITYVILLE,NY,SUFFOLK,CHEUNG LEE PHARMACY INC,NEW YORK,NEW YORK,53746014501,1,3262007,0.45405,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
387,BELLCO DRUG CORP,Bellco Drug Corp,NORTH AMITYVILLE,NY,SUFFOLK,"CLAYTON & EDWARD CHEMISTS, INC",NEW YORK,NEW YORK,591085305,1,6072006,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
388,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,COMMUNITY MEDICAL PHARMACY INC,NIAGARA FALLS,NIAGARA,59011048010,1,5092014,7.172,OXYCONTIN 80MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
389,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,K MART CORPORATION,ROCHESTER,MONROE,53746011105,1,7082010,1.5135,HYDROCODONE/ACETAMINOPHEN 5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
390,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,K MART CORPORATION,BINGHAMTON,BROOME,406036601,5,7142014,2.27025,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
391,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",ENDICOTT,BROOME,59011041010,3,12032012,2.6895,OXYCONTIN 10MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
392,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",ROCHESTER,MONROE,591093201,4,5132010,3.586,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
393,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",HICKSVILLE,NASSAU,603499221,6,2052013,16.137,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
394,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MACEDON,WAYNE,406051201,6,8192011,2.6895,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
395,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",BINGHAMTON,BROOME,93003301,4,8162007,28.688,OXYCODONE HYDROCHLORIDE - ER - 80MG/,OXYCODONE HYDROCHLORIDE,"Teva Pharmaceuticals USA, Inc."
396,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",QUEENSBURY,WARREN,603389128,2,10142014,4.5405,HYDROCODONE BITARTRATE & ACETA 7.5MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
397,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",WOODMERE,NASSAU,591093301,2,11072008,1.34475,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
398,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",NEW YORK,NEW YORK,591038705,2,2032009,4.5405,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
399,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CATSKILL CARE ENTERPRISES, INC.",ONEONTA,OTSEGO,406055201,2,4042008,0.8965,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
400,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",BROOKLYN,KINGS,54465025,10,4242012,4.4825,ROXICET - OXYCODONE.HCL & ACETA 5MG/,OXYCODONE HYDROCHLORIDE,West-Ward Pharmaceuticals Corp.
401,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",HUNTINGTON STATION,SUFFOLK,10702005601,2,6132014,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
402,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,DUANE READE,NEW YORK,NEW YORK,59011044010,1,3092011,3.586,OXYCONTIN 40MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
403,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",NEW HARTFORD,ONEIDA,603389721,1,3262012,0.136215,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
404,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",HIGHLAND,ULSTER,591316801,1,3152006,0.45405,HYDROCODONE BIT. & IBUPROPHEN 7.5MG/,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
405,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",VALATIE,COLUMBIA,603388821,1,5212007,0.6054,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
406,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",NORTH BALDWIN,NASSAU,10702005601,3,11202012,2.6895,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
407,WALGREEN CO,Walgreen Co,PERRYSBURG,OH,WOOD,"WALGREEN EASTERN CO., INC.",ALBANY,ALBANY,591093201,1,8102012,0.8965,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
408,WAKEFERN FOOD CORPORATION,Wakefern Food Corporation,BREINIGSVILLE,PA,LEHIGH,"SHOPRITE SUPER MARKETS, INC",MIDDLETOWN,ORANGE,406036005,1,11192008,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
409,"WALGREEN EASTERN CO., INC.",Walgreen Co,WINDSOR,CT,HARTFORD,"WALGREEN EASTERN CO., INC.",ISLANDIA,SUFFOLK,591320301,1,1082013,0.45405,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
410,"KPH HEALTHCARE SERVICES, INC.","KPH Healthcare Services, Inc.",GOUVERNEUR,NY,SAINT LAWRENCE,"KPH HEALTHCARE SERVICES, INC.",PLATTSBURGH,CLINTON,591038701,2,12052009,0.9081,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
411,BURLINGTON DRUG COMPANY,Burlington Drug Company,MILTON,VT,CHITTENDEN,KEESEVILLE PHARMACY INC,KEESEVILLE,CLINTON,10702001801,1,11242014,0.44825,OXYCODONE HCL 5MG USP TABLETS,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
412,BELLCO DRUG CORP,Bellco Drug Corp,NORTH AMITYVILLE,NY,SUFFOLK,B EIDINGER AND SON DRUG CORP,NEW YORK,NEW YORK,406851501,1,1042007,1.34475,OXYCODONE HYDROCHLORIDE 15MG TABLETS,OXYCODONE HYDROCHLORIDE,SpecGx LLC
413,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",EAST AURORA,ERIE,603499221,1,9232014,2.6895,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
414,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",JOHNSON CITY,BROOME,406051201,12,1092012,5.379,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
415,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",YONKERS,WESTCHESTER,406051201,6,6162006,2.6895,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
416,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",CENTRAL ISLIP,SUFFOLK,59011041010,1,3132012,0.8965,OXYCONTIN 10MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
417,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MOUNT VERNON,WESTCHESTER,59011010710,2,12112007,14.344,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
418,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MOUNT VERNON,WESTCHESTER,406051201,10,11152011,4.4825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
419,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",FISHKILL,DUTCHESS,378710301,1,11262013,0.224125,OXYCODONE HCL/ACETAMINOPHEN 2.5MG/32,OXYCODONE HYDROCHLORIDE,"Mylan Pharmaceuticals, Inc."
420,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"BIOSCRIP PHARMACY, INC.",NEW YORK CITY,NEW YORK,406035705,1,7162009,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
421,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,CLINTON PHARMACY,BUFFALO,ERIE,50474091001,1,11272009,0.6054,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"UCB, Inc."
422,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MIDDLE VILLAGE,QUEENS,603499821,8,7292014,3.586,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
423,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,CLCRESSLER INC,ENDWELL,BROOME,406036601,1,2282014,0.45405,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
424,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,HAMMECKER PHARMACIES INC,LYONS FALLS,LEWIS,53746020301,4,8192014,1.793,OXYCODONE HCL/ACETAMINOPHEN TABS 5MG,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
425,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,HUNTINGTON DRUGS CORP.,HUNTINGTON STATION,SUFFOLK,406055201,4,9152006,1.793,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
426,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,K MART CORPORATION,SCHENECTADY,SCHENECTADY,406035801,3,1052009,1.36215,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
427,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",AMSTERDAM,MONTGOMERY,603388228,1,7202011,0.136215,HYDROCODONE BIT & ACETA 7.5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
428,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,MILLER'S PHARMACY OF FARMINGTON,FARMINGTON,ONTARIO,406036601,3,2032014,1.36215,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
429,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",GLENS FALLS,WARREN,603389021,1,5202009,0.3027,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
430,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",ONEONTA,OTSEGO,10702005601,2,11232010,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
431,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,MEDICAL ADMIN ASSOC INC,ROCHESTER,MONROE,57664022388,1,2182013,0.44825,"OXYCODONE HCL 5MG TABLETS, USP",OXYCODONE HYDROCHLORIDE,"Sun Pharmaceutical Industries, Inc."
432,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,MEDICAL ADMIN ASSOC INC,ROCHESTER,MONROE,591034905,1,1132014,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
433,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",MEDFORD,SUFFOLK,406051201,8,1042008,3.586,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
434,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",HIGHLAND,ULSTER,591093201,2,10052007,1.793,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
435,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",PAWLING,DUTCHESS,603499821,2,1222013,0.8965,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
436,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,NICKEL CITY PHARMACY,BUFFALO,ERIE,406051201,1,2272014,0.44825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
437,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",NORTH TONAWANDA,NIAGARA,591082401,2,8262008,1.34475,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
438,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,PRICE CHOPPER OPERATING CO,GLENS FALLS,WARREN,591093201,4,11302010,3.586,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
439,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,QUALITY PHARMACY INC,SELDEN,SUFFOLK,406036201,5,5242007,3.027,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
440,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",ROCKY POINT,SUFFOLK,59011010710,3,5072010,21.516,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
